wav_file,label,transcription
Ses01F_impro05_F004,2,i waited the entire baggage i waited for the whole baggage carousel four times . they told me to go to the next one . i waited through that for three planes and now i m here .
Ses03F_impro07_M014,1,party . you want to get drunk tonight ?
Ses03M_impro01_F018,2,sir ? i m going to ask you one more time and then i m going to call my supervisor
Ses05M_script01_3_M022,5,i don t i don t know where to start .
Ses01M_impro01_M016,2,okay . breathing 
Ses02M_impro05_M004,4,for some reason so you think it won t show up ?
Ses03M_impro02_M012,2,honey you re not going to be by yourself 
Ses04F_impro08_F009,5,okay . um i m going to go ahead and transfer you over to another department . they ll need your address .
Ses03F_script01_1_M004,5,no i uh i figured the best thing to do was to leave him alone .
Ses03M_impro05b_F006,5,yes .
Ses04M_script03_1_F002,3,what are we to do ?
Ses03F_script02_2_M003,2,well i m not the only one . look at all these people .
Ses03M_impro06_M026,2,i mean he was . . .he wanted to help people in poor countries that is his goal . he didn t care about the money . he just wanted to go and help people .
Ses05M_impro04_F007,5,really ?
Ses01F_script01_3_F003,5,i m not sorry no . but i m . . .i can t stay .
Ses02F_impro05_F003,4,how do you lose a suitcase ? a huge suitcase ?
Ses03F_impro06_F023,2,he was like he was like my brother you know .
Ses01F_impro07_F002,1,i m really excited . yeah . i don t know how i m going to pay for anything but . . . i also yeah . loans too yeah . i applied though for a bunch of grants and scholarships so i m still waiting to hear on that .
Ses05M_impro05_M008,4,forever ?
Ses04F_impro05_F007,4,wait . what ?
Ses01M_impro06_M023,2,a lot of people loved him .
Ses05M_script01_1b_M035,0,the business ? the business doesn t inspire me .
Ses02F_script02_2_M039,4,yeah ?
Ses03M_impro01_M026,2,i m sorry she s these people they just want to get their license 
Ses04M_script03_2_F016,2,it seems so silly to go on and on and on with such a thing .
Ses03F_script03_1_F003,3,what are we to do ?
Ses01M_impro06_M026,2,for like eight years .
Ses04F_script02_1_F014,0,what are you so excited about ? this isn t a moon landing we re talking about . it s fish . it s fish nobody even eats .
Ses01F_impro07_M003,1,oh yeah i bet you re really excited . oh . that s what loans are for ? right ? exactly .
Ses02F_script03_2_F034,0,turn it on again please .
Ses02M_script03_2_M031,0,we can get a good little debate going about that don t you think ? intemperate tots .
Ses04F_impro07_M079,5,i hate to break this to you but you meet people by being cool so 
Ses02F_script03_1_M008,5,things that ought to matter dreadfully don t matter at all when one s happy . do they ?
Ses04M_impro02_M035,2,well i guess we re at a stalemate then aren t we ?
Ses03M_script01_2_F012,0,no . nobody in my house better dare and challenge her faith . you know and maybe strangers but not his father not his brother .
Ses03F_script02_1_M009,1,we should have brought our flashlight . i can t believe we forgot to bring it .
Ses03M_impro01_M006,2,oh my god . can you just transfer it yourself ?
Ses05F_script03_1_M014,1,certainly you must . we re figures of fun alright laughter .
Ses01F_script01_2_F011,0,i won t stand for any nonsense .
Ses03F_impro02_F025,2,it s going to be okay .
Ses03M_impro07_F004,4,no . you didn t get into production . there s no way .
Ses03F_impro07_M026,1,hell yeah . pass out .
Ses01F_script03_1_M001,3,i wonder .
Ses04M_script03_1_M002,3,it must be them then .
Ses01F_script01_3_M032,2,to bring that on to the earth again you know is like some kind of monument and i thought i would just make a difference to them .
Ses03M_script03_2_F010,0,i don t know why you want it . you ve already had two glasses .
Ses05M_script02_1_M016,2,oh
Ses05M_script03_1_M029,1,oh the worst one was in cannes when your curling iron burnt a hole in my new dressing gown ?
Ses05M_impro02_F002,3,what ? no you can t !
Ses01M_script03_1_F011,1,mmm . . .
Ses02M_impro01_F015,5,i m sorry sir .
Ses03M_script03_2_F040,0,go away . go away . i hate you .
Ses02F_script03_1_F016,5,oh dear shall we like that ?
Ses04F_impro05_M008,2,you re getting very excited right now
Ses02M_impro06_M021,2,it s just going to take a while i think .
Ses02M_impro06_F010,2,and she was
Ses02F_script02_1_M012,5,i wonder do they always run during a full moon ? i can t remember if it was full last year . do you remember ?
Ses03F_script03_2_F039,0,stop it stop it i hate you i loath you you are overbearing and conceited and utterly impossible .
Ses05F_impro06_F008,2,i know .
Ses01F_impro03_M017,4,really ? penny slots ?
Ses02F_script03_1_F002,3,what re we gonna do ?
Ses05F_impro07_F007,5,well i don t want to i don t want to live with my mom .
Ses04F_impro07_M038,1,movies movie we ll go to a movie and a dinner and and
Ses05M_impro05_M021,2,that would be great . thank you very much .
Ses05F_impro02_F026,2,i understand baby . i m sorry . i mean try to understand i m i m scared myself .
Ses04F_impro05_M022,2,i am the supervisor ma am .
Ses02F_script02_2_M018,5,wait a minute . i ve got it .
Ses02F_impro03_M023,1,i mean i m surprised he didn t ya know go get a plane to fly over and shine but candles on the beach that s okay too i guess 
Ses02M_script03_1_M000,3,good god .
Ses03M_impro02_M008,2, need me on the specialist honey .
Ses02F_script02_2_F009,2,twice is every time we ve tried . that s ever .
Ses05M_impro04_F037,5,i can t see where the issue would be . so
Ses03F_script02_2_M037,4,yeah ?
Ses01F_script02_2_F027,2,no .
Ses02F_impro04_F009,2,i feel so worthless .
Ses04M_script03_2_M008,0,you must admit that he was in love with you wasn t he ?
Ses05F_script01_3_F020,2,it wouldn t work like this .
Ses04F_impro03_F012,1,very midsummer night s wedding .
Ses01F_script03_1_F011,1,don t laugh at me . i m being serious .
Ses03M_impro05b_F019,5,okay . sir ? i am sorry to tell you this but this does happen . uh this is not uh really 
Ses05M_impro02_F015,3,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses04F_impro02_F023,2,i want you to be okay with it as much as you can be . i mean it s not a great situation but we don t have an option here .
Ses02F_impro06_F010,2,he did a lot . but 
Ses03M_script03_2_F039,0,you are far too temperamental . try to control yourself .
Ses04M_script01_1_F000,5,what s he going to say ? maybe we ought to tell him before he sees it .
Ses05F_script01_3_M006,5,how did you know ?
Ses05M_script01_3_M012,4,why didn t you ?
Ses04F_script02_2_F030,2,no .
Ses01F_script01_3_F029,5,how many ?
Ses05M_script03_1_M003,5,we re all right aren t we darling whatever happens ?
Ses01F_script02_1_M014,5,huh . are you cold ? do you want my jacket ? no ? you know we should have brought the blanket ? our blanket .
Ses04F_script02_2_M043,5,actually now that you mention it no i don t .
Ses04M_script03_1_F002,3,what are we to do ?
Ses04M_script01_2_F002,0,she s been in new york three and a half years . why all of a sudden 
Ses02F_impro05_M003,5,you know i mean there s a lot of things that go on under the plane and sometimes you know that kind of things happen .
Ses02F_script03_1_F000,3,do you think it s them ?
Ses04M_script02_1_M020,1,there s mystery here and magic .
Ses03M_script02_2_M007,2,why not ?
Ses02F_impro07_F028,1,student . i m a student . yes i am thank you very much .
Ses05M_script01_1b_F001,4,what do you mean ? i was the first one up he was still in bed .
Ses03F_script01_1_M017,5,you know .
Ses01M_script01_3_F022,2,wouldn t work like this .
Ses04F_impro07_M019,5,so you re undecided ?
Ses04M_script03_1_F001,3,nobody knows we re here except freda and she wouldn t ring up .
Ses02F_script03_1_F001,3,well nobody know we re here except freda and she wouldn t ring up .
Ses04F_impro05_F010,0,yeah well that s got everything i have in it .
Ses04F_impro08_M020,2,what s your name ?
Ses04F_script03_1_M001,3,i wonder .
Ses03M_script01_3_M046,1,buy some hats ?
Ses05M_impro05_M005,5,yeah i know i was in the country . i mean it s not that complicated .
Ses02M_script02_2_F018,2,and i remember thinking that this is it you know . at last at last i am as happy as i am supposed to be
Ses05F_impro02_F020,2,you can t what ?
Ses05M_impro02_M029,2,yeah yeah yeah .
Ses05F_impro08_F000,5,hi sir . how can i help you ?
Ses05M_script03_1_F000,3,do you think it s them ?
Ses01M_impro05_M021,0,do you know what was in that little bag that i could have just easily put in overhead compartment but no i had to check ?
Ses01F_script03_1_M000,3,good god .
Ses02M_impro08_M009,5,all right . well you know that s that s what we have all of our protection plans for and everything like that so i mean it s
Ses05F_impro08_M000,2,oh thank god . do you know how long i ve been on the phone for half an hour trying to talk to a freaking human being .
Ses02M_impro06_M009,2,not being able to see anyone again who knows where they really went you know . i mean i guess we can just hope that wherever they are now if it s anywhere that it s better i mean .
Ses03F_impro07_F025,1,i m just so excited to start my life .
Ses02M_impro05_M003,5,okay . so what what do i have to get you know
Ses03M_impro02_F004,4,where ? who ? what are you talking about ?
Ses01M_script02_2_M050,5,it s not champagne .
Ses01M_script01_3_M009,1,ann i love you . i love you .
Ses04M_impro08_M001,5,are you sure you didn t make them ?
Ses05F_impro07_M032,1,well congratulations . and to me too because now i get to have 
Ses03M_impro05b_M008,0,most of the . . .
Ses05M_script03_2_M043,0, garbage no you re not .
Ses04F_impro03_M027,5,okay . fine . so green and what ?
Ses03M_script03_2_M009,5,you want some brandy ?
Ses02F_script03_1_F000,3,do you think it s them ?
Ses03M_impro04_M033,2,yeah . i they said brian you re too smart . you don t need us .
Ses02F_script01_3_F013,1,you started to write me and 
Ses03M_script02_1_F013,2,pass up what ? these fish swim up to shore on the beach and then they flop around a little they swim away and then they die .
Ses03M_impro04_F026,4,what ? you can t . . .what ? now come on . stop it . don t be talking like that .
Ses05F_impro05_F022,0,right but part of the agreement is that i m paying so that i can take myself and my belongings with me .
Ses04F_impro07_F021,1,okay . well i m not going to be undecided forever . laughter 
Ses04M_impro06_M003,2,yeah .
Ses01M_script03_1_M001,3,i wonder .
Ses02M_impro03_F004,1,did she say yes ?
Ses04M_impro08_F025,4,really ?
Ses03F_impro06_M014,2,i don t know .
Ses04F_script03_2_M028,2,i think i mentioned once before that i had three minute liquor glasses of brandy the whole evening long . a child of two couldn t get drunk on that .
Ses05M_impro02_M017,2,they d put me in jail and then how long when will i get to see the kids ? what ten years ? i don t know .
Ses05F_script03_1_M006,3,oh what shall we do if they suddenly walk in on us ?
Ses04F_impro03_F045,1,so so when are you getting married mr . excited ?
Ses01F_script01_1_M001,5,he was out here when it broke .
Ses01F_script03_1_M026,1,oh see i don t care what you do see . you can paint yourself green and run naked through the place vendome and run off with all of the men of the world . i shan t say a word just as long as you love me best .
Ses01F_script01_1_F012,2,to you it is to me it is but to your father you can talk yourself until you are blue in the face . but there is no grave and there is no body so where are you ?
Ses03M_impro08b_M009,5,you might have an older phone where we would use sim cards but probably not .
Ses04F_impro02_M001,2,this is really this is unfair .
Ses05M_impro02_F015,3,are you gonna be like in tanks running around ? what i mean what does that mean ?
Ses03M_impro08b_M000,5,hello ?
Ses04M_script01_3_M034,2,to open that bank book to drive the new car to see the new refrigerator . i mean you can take these things out of a war but when you drive the new car you have to know that it came out of the love a man can have for a man .
Ses02F_impro05_M002,5,uh well some some of the bags were were lost on the way over here . uh 
Ses02M_script03_1_F029,1,and very much sillier .
Ses04M_impro02_M011,2,because it s impossible . there s i just can t . i can t .
Ses05F_script01_1_M011,2,why shouldn t he dream about him walk around during the night looking for him um . do we contradict him ? do we say outright that we don t have any hope anymore that we haven t had any for years now ?
Ses01M_impro07_F005,1,that s amazing . they pay for everything ?
